,year,district,DBN,School Name,average_score_SAT_math,average_score_SAT_reading,%_students_SAT_math_college_ready,%_students_SAT_reading_college_ready,enrollment,avg_grade_8_english_proficiency,avg_grade_8_math_proficiency,%_ELL,%_disability,%_self_contained,economic_need_index,%_temp_housing,%_HRA_eligible,%_asian,%_black,%_hispanic,%_white,student_attendance_rate,%_chronically_absent,asian_count,white_count,black_count,hispanic_count,homeless_count,sat_math_college_ready_count,sat_reading_college_ready_count,sat_score,%_non_white
281,2019,18,18K642,Urban Action Academy,407.0,432.3,0.037000000000000005,0.21,264,2.46,2.27,0.231,0.159,0.045,0.8,0.11,0.682,0.027000000000000003,0.765,0.11699999999999999,0.091,0.7859999999999999,0.612,7.128000000000001,24.024,201.96,30.887999999999998,29.04,9.768,55.44,839.3,88.20000000000002
282,2019,19,19K404,Academy for Young Writers,450.4,479.6,0.16699999999999998,0.389,336,2.89,2.39,0.039,0.196,0.003,0.79,0.11,0.693,0.006,0.705,0.265,0.015,0.873,0.449,2.016,5.04,236.88,89.04,36.96,56.111999999999995,130.704,930.0,97.0
283,2019,19,19K409,East New York Family Academy,457.9,461.0,0.11699999999999999,0.4,289,2.78,2.66,0.031,0.228,,0.8,0.114,0.7090000000000001,0.042,0.623,0.304,0.006999999999999999,0.883,0.409,12.138,2.0229999999999997,180.047,87.856,32.946,33.812999999999995,115.60000000000001,918.9,92.70000000000002
284,2019,19,19K422,Spring Creek Community School,440.8,450.0,0.125,0.406,303,2.69,2.45,0.033,0.22399999999999998,0.013000000000000001,0.77,0.099,0.653,0.01,0.716,0.231,0.01,0.879,0.377,3.0300000000000002,3.0300000000000002,216.94799999999998,69.99300000000001,29.997,37.875,123.01800000000001,890.8,94.69999999999999
285,2019,19,19K502,FDNY - Captain Vernon A. Richard High School for F,408.3,412.9,0.111,0.204,277,2.46,2.2,0.04,0.27399999999999997,0.051,0.85,0.19899999999999998,0.762,0.013999999999999999,0.6970000000000001,0.264,0.006999999999999999,0.743,0.584,3.8779999999999997,1.9389999999999998,193.06900000000002,73.128,55.123,30.747,56.507999999999996,821.2,96.10000000000001
286,2019,19,19K504,High School for Civil Rights,390.0,412.5,0.028999999999999998,0.087,239,2.35,2.2,0.11699999999999999,0.268,,0.87,0.23800000000000002,0.736,0.021,0.682,0.268,0.017,0.7859999999999999,0.588,5.019,4.063000000000001,162.99800000000002,64.052,56.882000000000005,6.930999999999999,20.793,802.5,95.0
287,2019,19,19K507,Performing Arts and Technology High School,426.7,442.7,0.075,0.258,409,2.62,2.35,0.18100000000000002,0.23,0.049,0.86,0.166,0.736,0.017,0.599,0.364,0.01,0.872,0.302,6.953,4.09,244.99099999999999,148.876,67.894,30.674999999999997,105.522,869.4,96.3
288,2019,19,19K510,World Academy for Total Community Health High Scho,432.8,438.3,0.055999999999999994,0.23600000000000002,250,2.54,2.27,0.152,0.212,0.004,0.88,0.304,0.7879999999999999,0.04,0.7040000000000001,0.21600000000000003,0.02,0.7659999999999999,0.621,10.0,5.0,176.00000000000003,54.00000000000001,76.0,13.999999999999998,59.00000000000001,871.1,92.00000000000001
289,2019,19,19K583,Multicultural High School,388.9,374.7,0.016,0.016,267,1.84,1.95,0.8759999999999999,0.015,0.004,0.99,0.11199999999999999,0.7340000000000001,,0.019,0.981,,0.898,0.295,,,5.0729999999999995,261.927,29.903999999999996,4.272,4.272,763.5999999999999,100.0
290,2019,19,19K615,Transit Tech Career and Technical Education High S,444.3,457.6,0.094,0.22899999999999998,676,2.58,2.37,0.062,0.253,0.003,0.79,0.132,0.6829999999999999,0.049,0.595,0.29600000000000004,0.024,0.804,0.45,33.124,16.224,402.21999999999997,200.09600000000003,89.232,63.544,154.80399999999997,901.9000000000001,89.10000000000001
291,2019,19,19K618,Academy of Innovative Technology,454.8,459.7,0.165,0.35200000000000004,422,2.71,2.55,0.11599999999999999,0.20600000000000002,0.009000000000000001,0.77,0.095,0.675,0.062,0.391,0.486,0.026000000000000002,0.8859999999999999,0.364,26.164,10.972000000000001,165.002,205.09199999999998,40.09,69.63000000000001,148.544,914.5,87.7
292,2019,19,19K639,Brooklyn Lab School,414.4,418.0,0.04,0.147,430,2.48,2.26,0.353,0.20199999999999999,0.006999999999999999,0.88,0.14400000000000002,0.758,0.11599999999999999,0.233,0.574,0.053,0.831,0.483,49.879999999999995,22.79,100.19000000000001,246.82,61.92000000000001,17.2,63.209999999999994,832.4,80.7
293,2019,19,19K659,Cypress Hills Collegiate Preparatory School,428.9,426.1,0.063,0.20800000000000002,302,2.52,2.38,0.215,0.195,,0.83,0.11900000000000001,0.735,0.11900000000000001,0.185,0.649,0.03,0.862,0.472,35.938,9.06,55.87,195.99800000000002,35.938,19.026,62.816,855.0,83.4
294,2019,19,19K660,W. H. Maxwell Career and Technical Education High,416.0,433.5,0.039,0.147,376,2.46,2.21,0.08800000000000001,0.33,0.016,0.89,0.184,0.8220000000000001,0.024,0.6459999999999999,0.29,0.021,0.767,0.583,9.024000000000001,7.896000000000001,242.89599999999996,109.03999999999999,69.184,14.664,55.272,849.5,93.59999999999998
295,2019,19,19K683,School for Classics High School,421.3,421.8,0.08199999999999999,0.13699999999999998,270,2.51,2.17,0.267,0.21100000000000002,0.033,0.9,0.163,0.804,0.126,0.43,0.37,0.044000000000000004,0.81,0.522,34.02,11.88,116.1,99.9,44.010000000000005,22.139999999999997,36.989999999999995,843.1,80.0
296,2019,19,19K764,The Urban Assembly School for Collaborative Health,461.0,457.0,0.21899999999999997,0.397,338,2.79,2.47,0.18600000000000003,0.109,0.003,0.81,0.121,0.6920000000000001,0.133,0.337,0.441,0.036000000000000004,0.86,0.431,44.954,12.168000000000001,113.906,149.058,40.897999999999996,74.02199999999999,134.186,918.0,77.80000000000001
297,2019,20,20K445,New Utrecht High School,529.3,483.5,0.424,0.45,3427,2.87,3.03,0.198,0.16,0.047,0.78,0.085,0.652,0.40700000000000003,0.028999999999999998,0.302,0.254,0.875,0.301,1394.789,870.458,99.383,1034.954,291.295,1453.048,1542.15,1012.8,33.1
298,2019,20,20K485,High School of Telecommunication Arts and Technolo,524.0,507.6,0.478,0.594,1235,3.02,3.1,0.085,0.182,0.025,0.75,0.04,0.657,0.20800000000000002,0.06,0.499,0.2,0.943,0.157,256.88,247.0,74.1,616.265,49.4,590.3299999999999,733.5899999999999,1031.6,55.9
299,2019,20,20K490,Fort Hamilton High School,547.3,521.5,0.48200000000000004,0.583,4559,3.09,3.14,0.15,0.14800000000000002,0.04,0.72,0.069,0.6,0.27899999999999997,0.032,0.314,0.35600000000000004,0.907,0.247,1271.9609999999998,1623.0040000000001,145.888,1431.526,314.571,2197.438,2657.897,1068.8,34.6
300,2019,20,20K505,Franklin Delano Roosevelt High School,500.0,449.0,0.285,0.28,3214,2.79,2.82,0.33299999999999996,0.14300000000000002,0.053,0.87,0.131,0.721,0.38299999999999995,0.099,0.33799999999999997,0.171,0.8540000000000001,0.355,1230.9619999999998,549.594,318.18600000000004,1086.3319999999999,421.034,915.9899999999999,899.9200000000001,949.0,43.699999999999996
301,2019,20,20K609,Urban Assembly School for Criminal Justice,518.6,507.5,0.418,0.657,327,3.06,2.94,0.135,0.153,,0.87,0.064,0.804,0.52,0.141,0.159,0.165,0.902,0.32,170.04,53.955000000000005,46.10699999999999,51.993,20.928,136.686,214.839,1026.1,30.0
302,2019,21,21K337,International High School at Lafayette,433.3,395.1,0.16699999999999998,0.1,347,1.87,2.4,0.888,0.026000000000000002,,0.96,0.331,0.643,0.33399999999999996,0.037000000000000005,0.37799999999999995,0.245,0.875,0.314,115.89799999999998,85.015,12.839000000000002,131.16599999999997,114.857,57.94899999999999,34.7,828.4000000000001,41.49999999999999
303,2019,21,21K344,Rachel Carson High School for Coastal Studies,482.3,464.2,0.293,0.33799999999999997,623,2.91,2.76,0.18600000000000003,0.17800000000000002,0.003,0.78,0.061,0.674,0.18,0.136,0.18899999999999997,0.474,0.8590000000000001,0.429,112.14,295.30199999999996,84.72800000000001,117.74699999999999,38.003,182.539,210.57399999999998,946.5,32.5
304,2019,21,21K348,High School of Sports Management,454.1,436.1,0.1,0.24,241,2.56,2.43,0.124,0.228,0.008,0.82,0.10800000000000001,0.685,0.057999999999999996,0.51,0.295,0.11599999999999999,0.741,0.611,13.978,27.956,122.91,71.095,26.028000000000002,24.1,57.839999999999996,890.2,80.5
305,2019,21,21K410,Abraham Lincoln High School,475.1,462.6,0.233,0.336,1904,2.8,2.61,0.17600000000000002,0.166,0.048,0.82,0.096,0.71,0.154,0.42100000000000004,0.24600000000000002,0.17,0.868,0.364,293.216,323.68,801.5840000000001,468.38400000000007,182.784,443.632,639.744,937.7,66.7
306,2019,21,21K468,Kingsborough Early College School,518.4,527.3,0.424,0.741,379,3.32,3.12,,0.172,,0.58,0.016,0.451,0.071,0.235,0.28800000000000003,0.385,0.9279999999999999,0.239,26.909,145.915,89.065,109.15200000000002,6.064,160.696,280.839,1045.6999999999998,52.300000000000004
307,2019,21,21K525,Edward R. Murrow High School,531.4,528.1,0.47600000000000003,0.65,3693,3.09,3.16,0.08900000000000001,0.184,0.048,0.65,0.095,0.524,0.249,0.218,0.193,0.3,0.912,0.224,919.557,1107.8999999999999,805.074,712.749,350.835,1757.8680000000002,2400.4500000000003,1059.5,41.099999999999994
308,2019,21,21K540,John Dewey High School,505.2,474.0,0.363,0.4,2203,2.88,2.95,0.177,0.129,0.032,0.8,0.09,0.6920000000000001,0.308,0.314,0.22899999999999998,0.128,0.919,0.195,678.524,281.984,691.742,504.48699999999997,198.26999999999998,799.689,881.2,979.2,54.29999999999999
309,2019,21,21K559,Life Academy High School for Film and Music,461.1,461.3,0.22399999999999998,0.32799999999999996,286,2.76,2.56,0.098,0.245,0.006999999999999999,0.79,0.105,0.685,0.115,0.311,0.41600000000000004,0.14300000000000002,0.838,0.481,32.89,40.898,88.946,118.97600000000001,30.029999999999998,64.064,93.80799999999999,922.4000000000001,72.70000000000002
310,2019,21,21K572,Expeditionary Learning School for Community Leader,492.5,498.5,0.28,0.561,378,2.93,2.87,0.156,0.201,,0.77,0.10099999999999999,0.6509999999999999,0.156,0.177,0.36,0.265,0.816,0.503,58.967999999999996,100.17,66.90599999999999,136.07999999999998,38.178,105.84,212.05800000000002,991.0,53.699999999999996
311,2019,21,21K620,William E. Grady Career and Technical Education Hi,406.0,418.9,0.049,0.122,412,2.52,2.35,0.068,0.396,0.155,0.81,0.138,0.733,0.034,0.575,0.243,0.129,0.8220000000000001,0.506,14.008000000000001,53.148,236.89999999999998,100.116,56.856,20.188000000000002,50.263999999999996,824.9,81.8
312,2019,21,21K690,Brooklyn Studio Secondary School,484.3,489.3,0.301,0.457,591,2.98,2.92,0.13,0.195,0.008,0.7,0.046,0.597,0.218,0.040999999999999995,0.27699999999999997,0.44299999999999995,0.873,0.427,128.838,261.813,24.230999999999998,163.707,27.186,177.891,270.087,973.6,31.799999999999997
313,2019,22,22K405,Midwood High School,586.7,566.8,0.706,0.804,4156,3.51,3.57,0.027000000000000003,0.11599999999999999,0.023,0.64,0.075,0.5329999999999999,0.35100000000000003,0.28300000000000003,0.127,0.214,0.927,0.205,1458.756,889.384,1176.1480000000001,527.812,311.7,2934.136,3341.424,1153.5,41.0
314,2019,22,22K425,James Madison High School,520.8,498.8,0.42200000000000004,0.525,3797,3.11,3.09,0.13699999999999998,0.155,0.043,0.65,0.067,0.539,0.203,0.152,0.17,0.467,0.935,0.136,770.791,1773.199,577.144,645.49,254.39900000000003,1602.334,1993.4250000000002,1019.5999999999999,32.199999999999996
315,2019,22,22K535,Leon M. Goldstein High School for the Sciences,658.1,619.6,0.89,0.907,1057,3.78,3.96,0.005,0.16399999999999998,0.024,0.46,0.017,0.33399999999999996,0.287,0.068,0.08900000000000001,0.544,0.953,0.104,303.359,575.008,71.876,94.07300000000001,17.969,940.73,958.6990000000001,1277.7,15.700000000000001
316,2019,22,22K555,Brooklyn College Academy,554.5,553.4,0.6579999999999999,0.877,660,3.48,3.47,0.006,0.142,,0.56,0.033,0.45,0.094,0.7240000000000001,0.111,0.039,0.955,0.117,62.04,25.74,477.84000000000003,73.26,21.78,434.28,578.82,1107.9,83.5
317,2019,22,22K611,Origins High School,449.5,453.0,0.142,0.28300000000000003,414,2.81,2.59,0.268,0.12300000000000001,0.005,0.83,0.11800000000000001,0.725,0.16399999999999998,0.33799999999999997,0.16699999999999998,0.314,0.833,0.535,67.89599999999999,129.996,139.932,69.13799999999999,48.852000000000004,58.788,117.162,902.5,50.5
318,2019,23,23K493,Brooklyn Collegiate: A College Board School,435.2,439.0,0.09699999999999999,0.242,239,2.62,2.32,0.059000000000000004,0.243,,0.83,0.151,0.736,0.013000000000000001,0.8370000000000001,0.126,0.004,0.8390000000000001,0.496,3.107,0.9560000000000001,200.043,30.114,36.089,23.182999999999996,57.838,874.2,96.3
319,2019,23,23K514,Frederick Douglass Academy VII High School,421.9,426.8,0.114,0.2,153,2.39,2.21,0.039,0.327,0.006999999999999999,0.87,0.248,0.778,0.02,0.85,0.124,,0.866,0.403,3.06,,130.04999999999998,18.972,37.944,17.442,30.6,848.7,97.39999999999999
320,2019,23,23K644,Eagle Academy for Young Men II,457.9,460.1,0.136,0.34600000000000003,359,2.5,2.86,0.008,0.237,,0.71,0.12,0.579,0.011000000000000001,0.905,0.07200000000000001,0.003,0.8859999999999999,0.298,3.9490000000000003,1.077,324.895,25.848000000000003,43.08,48.824000000000005,124.21400000000001,918.0,97.7
321,2019,23,23K697,Teachers Preparatory High School,417.1,447.6,0.046,0.27699999999999997,189,2.39,2.18,0.095,0.40700000000000003,0.057999999999999996,0.89,0.233,0.815,0.021,0.7829999999999999,0.16399999999999998,0.026000000000000002,0.779,0.594,3.9690000000000003,4.914000000000001,147.987,30.995999999999995,44.037,8.693999999999999,52.352999999999994,864.7,94.7
322,2019,24,24Q236,International High School for Health Sciences,424.9,410.5,0.067,0.107,273,2.15,2.27,0.747,0.037000000000000005,,0.93,0.28600000000000003,0.59,0.231,0.044000000000000004,0.652,0.066,0.873,0.336,63.063,18.018,12.012,177.996,78.078,18.291,29.211,835.4,69.6
323,2019,24,24Q264,Academy of Finance and Enterprise,539.6,521.0,0.547,0.669,649,3.17,3.32,0.057,0.128,0.002,0.68,0.059000000000000004,0.579,0.251,0.045,0.51,0.153,0.9309999999999999,0.215,162.899,99.297,29.205,330.99,38.291000000000004,355.00300000000004,434.18100000000004,1060.6,55.5
324,2019,24,24Q267,High School of Applied Communication,484.7,491.1,0.34600000000000003,0.556,407,2.85,2.66,0.069,0.172,,0.67,0.028999999999999998,0.58,0.14300000000000002,0.084,0.622,0.133,0.903,0.302,58.20100000000001,54.131,34.188,253.154,11.802999999999999,140.822,226.29200000000003,975.8,70.6
325,2019,24,24Q293,Civic Leadership Academy,497.4,493.1,0.33899999999999997,0.525,593,3.11,2.97,0.066,0.19699999999999998,0.039,0.77,0.055999999999999994,0.685,0.132,0.049,0.69,0.061,0.9109999999999999,0.259,78.27600000000001,36.173,29.057000000000002,409.16999999999996,33.208,201.027,311.325,990.5,73.89999999999999
326,2019,24,24Q296,Pan American International High School,395.6,391.9,0.021,0.027999999999999997,423,1.9,1.96,0.8420000000000001,0.027999999999999997,,0.95,0.182,0.624,,0.002,0.991,0.002,0.935,0.18,,0.846,0.846,419.193,76.986,8.883000000000001,11.844,787.5,99.3
327,2019,24,24Q299,Bard High School Early College Queens,695.1,666.9,0.972,0.972,643,3.97,4.16,0.002,0.054000000000000006,,0.42,0.016,0.308,0.361,0.10300000000000001,0.188,0.33,0.963,0.065,232.123,212.19,66.229,120.884,10.288,624.996,624.996,1362.0,29.099999999999998
328,2019,24,24Q455,Newtown High School,472.3,456.9,0.18100000000000002,0.276,1805,2.72,2.62,0.239,0.13699999999999998,0.021,0.79,0.109,0.6559999999999999,0.254,0.08,0.596,0.048,0.89,0.267,458.47,86.64,144.4,1075.78,196.745,326.70500000000004,498.18000000000006,929.2,67.6
329,2019,24,24Q485,Grover Cleveland High School,466.8,457.3,0.156,0.245,1715,2.72,2.59,0.174,0.192,0.066,0.75,0.08900000000000001,0.648,0.1,0.057999999999999996,0.635,0.183,0.836,0.428,171.5,313.84499999999997,99.47,1089.025,152.63500000000002,267.54,420.175,924.1,69.30000000000001
330,2019,24,24Q520,Middle College High School at LaGuardia Community,453.8,459.6,0.139,0.374,508,3.02,3.0,0.012,0.165,,0.74,0.026000000000000002,0.687,0.081,0.026000000000000002,0.821,0.067,0.932,0.19,41.148,34.036,13.208000000000002,417.068,13.208000000000002,70.61200000000001,189.992,913.4000000000001,84.7
331,2019,24,24Q530,International High School at LaGuardia Community C,426.0,412.3,0.098,0.08900000000000001,507,2.05,2.43,0.6509999999999999,0.018000000000000002,,0.84,0.225,0.602,0.233,0.026000000000000002,0.645,0.09699999999999999,0.9179999999999999,0.24,118.131,49.178999999999995,13.182,327.015,114.075,49.686,45.123000000000005,838.3,67.1
332,2019,24,24Q550,High School for Arts and Business,493.6,493.1,0.337,0.49700000000000005,784,2.97,2.91,0.099,0.163,0.001,0.75,0.073,0.67,0.08900000000000001,0.075,0.7609999999999999,0.05,0.912,0.247,69.77600000000001,39.2,58.8,596.6239999999999,57.232,264.208,389.648,986.7,83.59999999999998
333,2019,24,24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",517.7,508.2,0.48700000000000004,0.63,491,3.06,3.12,0.031,0.18100000000000002,,0.65,0.040999999999999995,0.564,0.187,0.051,0.613,0.141,0.9179999999999999,0.228,91.817,69.231,25.040999999999997,300.983,20.130999999999997,239.11700000000002,309.33,1025.9,66.4
334,2019,24,24Q585,Maspeth High School,557.5,544.2,0.6709999999999999,0.8390000000000001,1212,3.33,3.35,0.03,0.154,,0.55,0.025,0.465,0.174,0.017,0.46399999999999997,0.276,0.934,0.201,210.88799999999998,334.512,20.604000000000003,562.3679999999999,30.3,813.252,1016.868,1101.7,48.099999999999994
335,2019,24,24Q600,Queens Technical High School,477.3,465.6,0.264,0.42700000000000005,1522,2.95,2.99,0.073,0.18100000000000002,0.048,0.76,0.053,0.693,0.095,0.051,0.797,0.054000000000000006,0.9209999999999999,0.188,144.59,82.18800000000002,77.622,1213.034,80.666,401.808,649.8940000000001,942.9000000000001,84.80000000000001
336,2019,24,24Q610,Aviation Career & Technical Education High School,560.3,528.5,0.685,0.747,2088,3.42,3.68,0.028999999999999998,0.139,0.042,0.67,0.032,0.5820000000000001,0.37,0.04,0.45899999999999996,0.095,0.9740000000000001,0.057,772.56,198.36,83.52,958.3919999999999,66.816,1430.2800000000002,1559.736,1088.8,49.9
337,2019,25,25Q240,Veritas Academy,491.7,494.9,0.259,0.504,567,2.87,2.79,0.079,0.183,0.063,0.7,0.071,0.589,0.134,0.125,0.61,0.09300000000000001,0.887,0.349,75.97800000000001,52.73100000000001,70.875,345.87,40.257,146.853,285.76800000000003,986.5999999999999,73.5
338,2019,25,25Q241,Queens High School for Language Studies,570.2,478.2,0.65,0.43700000000000006,424,2.99,3.16,0.226,0.064,,0.76,0.052000000000000005,0.613,0.594,0.064,0.281,0.031,0.9329999999999999,0.194,251.856,13.144,27.136,119.144,22.048000000000002,275.6,185.288,1048.4,34.5
339,2019,25,25Q252,"Queens School of Inquiry, The",544.0,530.9,0.5,0.769,335,3.26,3.36,0.024,0.155,,0.51,0.012,0.409,0.35200000000000004,0.17,0.239,0.188,0.94,0.152,117.92000000000002,62.98,56.95,80.065,4.0200000000000005,167.5,257.615,1074.9,40.89999999999999
340,2019,25,25Q263,Flushing International High School,462.1,394.2,0.23600000000000002,0.057,426,1.84,2.49,0.8690000000000001,0.026000000000000002,0.002,0.95,0.251,0.608,0.44799999999999995,0.019,0.486,0.042,0.887,0.329,190.84799999999998,17.892,8.094,207.036,106.926,100.536,24.282,856.3,50.5
341,2019,25,25Q281,East-West School of International Studies,564.9,527.9,0.616,0.6579999999999999,352,3.07,3.42,0.051,0.156,0.013999999999999999,0.62,0.026000000000000002,0.523,0.588,0.105,0.22399999999999998,0.065,0.932,0.202,206.976,22.880000000000003,36.96,78.84799999999998,9.152000000000001,216.832,231.61599999999999,1092.8,32.9
342,2019,25,25Q285,World Journalism Preparatory: A College Board Scho,526.9,545.7,0.41700000000000004,0.792,325,3.26,3.11,0.012,0.188,,0.46,0.049,0.366,0.138,0.049,0.36,0.42200000000000004,0.915,0.274,44.85,137.15,15.925,117.0,15.925,135.525,257.40000000000003,1072.6,40.900000000000006
343,2019,25,25Q425,John Bowne High School,483.7,475.6,0.26,0.395,3522,2.87,2.84,0.17600000000000002,0.15,0.05,0.75,0.069,0.634,0.29600000000000004,0.19,0.435,0.055,0.8490000000000001,0.383,1042.5120000000002,193.71,669.1800000000001,1532.07,243.01800000000003,915.72,1391.19,959.3,62.5
344,2019,25,25Q460,Flushing High School,453.4,450.1,0.158,0.254,1595,2.75,2.63,0.20800000000000002,0.127,0.034,0.78,0.11,0.648,0.159,0.193,0.589,0.032,0.8440000000000001,0.439,253.605,51.04,307.835,939.4549999999999,175.45,252.01,405.13,903.5,78.2
345,2019,25,25Q525,Townsend Harris High School,727.1,687.0,0.983,0.983,1182,4.15,4.29,0.001,0.043,,0.39,0.011000000000000001,0.289,0.5579999999999999,0.052000000000000005,0.124,0.193,0.971,0.052,659.5559999999999,228.126,61.464000000000006,146.568,13.002,1161.906,1161.906,1414.1,17.6
346,2019,25,25Q670,Robert F. Kennedy Community High School,506.4,488.7,0.36200000000000004,0.503,702,2.84,2.88,0.08,0.175,0.013999999999999999,0.7,0.038,0.621,0.355,0.128,0.349,0.14,0.898,0.318,249.20999999999998,98.28000000000002,89.85600000000001,244.998,26.676,254.12400000000002,353.106,995.0999999999999,47.7
347,2019,26,26Q315,Business Technology Early College High School,472.4,487.5,0.218,0.505,519,3.05,2.92,0.04,0.125,0.002,0.59,0.075,0.491,0.245,0.439,0.193,0.062,0.866,0.405,127.155,32.178,227.841,100.167,38.925,113.142,262.095,959.9,63.2
348,2019,26,26Q415,Benjamin N. Cardozo High School,578.1,546.8,0.5660000000000001,0.6779999999999999,3609,3.22,3.33,0.046,0.134,0.034,0.51,0.037000000000000005,0.42100000000000004,0.42200000000000004,0.215,0.20800000000000002,0.136,0.92,0.22,1522.998,490.824,775.935,750.672,133.53300000000002,2042.6940000000002,2446.9019999999996,1124.9,42.300000000000004
349,2019,26,26Q430,Francis Lewis High School,597.7,551.3,0.68,0.728,4492,3.29,3.49,0.105,0.146,0.047,0.6,0.05,0.493,0.5670000000000001,0.061,0.215,0.149,0.9209999999999999,0.204,2546.9640000000004,669.308,274.012,965.78,224.60000000000002,3054.5600000000004,3270.176,1149.0,27.599999999999998
350,2019,26,26Q435,Martin Van Buren High School,467.6,469.8,0.195,0.355,1162,2.76,2.58,0.13,0.115,0.024,0.67,0.083,0.5589999999999999,0.28800000000000003,0.45299999999999996,0.17600000000000002,0.032,0.878,0.359,334.65600000000006,37.184,526.386,204.51200000000003,96.446,226.59,412.51,937.4000000000001,62.900000000000006
351,2019,26,26Q495,Bayside High School,556.2,529.4,0.5820000000000001,0.6759999999999999,2850,3.11,3.23,0.08199999999999999,0.166,0.037000000000000005,0.52,0.059000000000000004,0.41600000000000004,0.379,0.131,0.25,0.198,0.9279999999999999,0.219,1080.15,564.3000000000001,373.35,712.5,168.15,1658.7000000000003,1926.6,1085.6,38.099999999999994
352,2019,26,26Q566,"Queens High School of Teaching, Liberal Arts and t",481.3,487.4,0.255,0.502,1070,2.88,2.68,0.024,0.201,0.002,0.41,0.028999999999999998,0.32899999999999996,0.207,0.526,0.14800000000000002,0.07200000000000001,0.9,0.306,221.48999999999998,77.04,562.82,158.36,31.029999999999998,272.85,537.14,968.7,67.4
353,2019,27,27Q260,Frederick Douglass Academy VI High School,401.7,419.4,,0.076,346,2.39,2.04,0.303,0.19899999999999998,0.017,0.88,0.19399999999999998,0.659,0.012,0.491,0.462,0.006,0.782,0.592,4.152,2.076,169.886,159.852,67.124,,26.296,821.0999999999999,95.30000000000001
354,2019,27,27Q262,Channel View School for Research,476.5,489.1,0.242,0.542,553,3.01,2.76,0.013999999999999999,0.125,0.011000000000000001,0.63,0.028999999999999998,0.524,0.071,0.456,0.316,0.141,0.897,0.363,39.263,77.973,252.168,174.748,16.037,133.826,299.726,965.6,77.2
355,2019,27,27Q302,"Queens High School for Information, Research, and",425.8,433.4,0.107,0.22899999999999998,466,2.61,2.34,0.217,0.20800000000000002,0.009000000000000001,0.81,0.109,0.6609999999999999,0.052000000000000005,0.408,0.483,0.032,0.847,0.425,24.232000000000003,14.912,190.128,225.078,50.794,49.862,106.71399999999998,859.2,89.1
356,2019,27,27Q308,Robert H. Goddard High School of Communication Art,490.8,491.7,0.304,0.48100000000000004,629,3.01,2.79,0.038,0.19399999999999998,0.025,0.57,0.038,0.47700000000000004,0.262,0.075,0.377,0.23800000000000002,0.9329999999999999,0.189,164.798,149.702,47.175,237.133,23.902,191.216,302.54900000000004,982.5,45.199999999999996
357,2019,27,27Q309,Academy of Medical Technology: A College Board Sch,430.4,442.2,0.061,0.21899999999999997,400,2.69,2.32,0.168,0.155,0.003,0.83,0.085,0.703,0.075,0.38299999999999995,0.475,0.043,0.857,0.444,30.0,17.2,153.2,190.0,34.0,24.4,87.6,872.5999999999999,85.8
358,2019,27,27Q314,Epic High School - South,434.2,465.2,0.068,0.39799999999999996,382,2.66,2.45,0.08900000000000001,0.19399999999999998,0.065,0.66,0.065,0.573,0.275,0.319,0.285,0.031,0.843,0.516,105.05000000000001,11.842,121.858,108.86999999999999,24.830000000000002,25.976000000000003,152.03599999999997,899.4,60.4
359,2019,27,27Q323,Scholars' Academy,617.9,608.1,0.86,0.93,691,3.85,4.05,,0.14800000000000002,0.064,0.35,0.013000000000000001,0.243,0.145,0.207,0.20800000000000002,0.42700000000000005,0.935,0.173,100.195,295.057,143.037,143.728,8.983,594.26,642.63,1226.0,41.5
360,2019,27,27Q324,Rockaway Park High School for Environmental Sustai,448.3,458.2,0.084,0.263,304,2.57,2.25,0.122,0.293,0.003,0.85,0.168,0.757,0.03,0.431,0.401,0.092,0.7759999999999999,0.627,9.12,27.968,131.024,121.90400000000001,51.072,25.536,79.952,906.5,83.2
361,2019,27,27Q334,Epic High School - North,452.3,470.9,0.114,0.33,411,2.72,2.53,0.09699999999999999,0.153,,0.69,0.073,0.5820000000000001,0.273,0.168,0.414,0.054000000000000006,0.851,0.452,112.203,22.194000000000003,69.048,170.154,30.002999999999997,46.854,135.63,923.2,58.2
362,2019,27,27Q351,Rockaway Collegiate High School,433.1,439.8,0.07400000000000001,0.21,306,2.47,2.26,0.08199999999999999,0.304,0.098,0.83,0.10099999999999999,0.7390000000000001,0.028999999999999998,0.5589999999999999,0.353,0.052000000000000005,0.797,0.583,8.873999999999999,15.912,171.05399999999997,108.018,30.906,22.644000000000002,64.25999999999999,872.9000000000001,91.2
363,2019,27,27Q400,August Martin High School,391.2,406.7,0.071,0.14300000000000002,311,2.4,2.18,0.061,0.23199999999999998,0.01,0.72,0.132,0.624,0.125,0.6659999999999999,0.14800000000000002,0.013000000000000001,0.885,0.378,38.875,4.043,207.12599999999998,46.028000000000006,41.052,22.081,44.473000000000006,797.9,81.4
364,2019,27,27Q475,Richmond Hill High School,436.6,441.6,0.084,0.24,1576,2.68,2.54,0.23,0.14300000000000002,0.039,0.77,0.073,0.624,0.315,0.12300000000000001,0.456,0.040999999999999995,0.877,0.352,496.44,64.61599999999999,193.848,718.6560000000001,115.04799999999999,132.38400000000001,378.24,878.2,57.900000000000006
